,Unnamed: 0,Date,Total tested,Total cases,Total deaths,Total recovered,Newly tested,New cases,New deaths,Newly recovered,Days since first confirmed cases,Positivity rate,Positivity rate SMA7,Death case ratio,Cases Normalised,Tests Normalised,Daily Tests SMA3,Daily Cases SMA3,Daily Deaths SMA3,Daily Tests SMA7,Daily Cases SMA7,Daily Deaths SMA7,Daily Recoveries SMA7
306,306,2021-01-10,3357319.0,522453.0,7781.0,466801.0,12920.0,1071.0,25.0,737.0,308,0.08289473684210526,0.06657545589374396,0.014893205704627975,0.0007365669378415907,0.0015030879615916817,13169.666666666666,849.3333333333334,21.0,13856.0,919.1428571428571,22.142857142857142,886.1428571428571
307,307,2021-01-11,3371416.0,523302.0,7803.0,467718.0,14097.0,849.0,22.0,917.0,309,0.06022557991061928,0.06443175566933508,0.014911083848332321,0.0005838891972245663,0.0016400178788357536,13308.333333333334,870.6666666666666,23.0,14141.857142857143,910.4285714285714,21.857142857142858,886.1428571428571
308,308,2021-01-12,3385779.0,524020.0,7819.0,468692.0,14363.0,718.0,16.0,974.0,310,0.049989556499338575,0.06178391962703145,0.014921186214266632,0.000493795575509115,0.001670963807456759,13793.333333333334,879.3333333333334,21.0,14127.714285714286,871.4285714285714,21.285714285714285,890.4285714285714
309,309,2021-01-13,3401506.0,524910.0,7833.0,469522.0,15727.0,890.0,14.0,841.0,311,0.05659057671520316,0.060879978046091784,0.014922558152826199,0.0006120864376087915,0.0018296489451975525,14729.0,819.0,17.333333333333332,14153.857142857143,858.8571428571429,20.857142857142858,864.7142857142857
310,310,2021-01-14,3418114.0,525723.0,7849.0,470405.0,16608.0,813.0,16.0,883.0,312,0.048952312138728325,0.05852025327439554,0.01492991556389962,0.0005591306446920758,0.001932142791494942,15566.0,807.0,15.333333333333334,14329.142857142857,831.1428571428571,18.714285714285715,852.8571428571429
311,311,2021-01-15,3431792.0,526485.0,7862.0,471123.0,13678.0,762.0,13.0,718.0,313,0.05570989910805673,0.058281832207611836,0.01493299904080838,0.000524056028604381,0.0015912722243537944,15337.666666666666,821.6666666666666,14.333333333333334,14328.714285714286,827.8571428571429,18.285714285714285,836.4285714285714
312,312,2021-01-16,3444007.0,527063.0,7883.0,471756.0,12215.0,578.0,21.0,633.0,314,0.04731887024150634,0.057383075922222526,0.014956466304787093,0.000397512315660541,0.0014210696169382657,14167.0,717.6666666666666,16.666666666666668,14229.714285714286,811.5714285714286,18.142857142857142,814.7142857142857
313,313,2021-01-17,3457453.0,527632.0,7906.0,472437.0,13446.0,569.0,23.0,681.0,315,0.04231741781942585,0.05158631606183974,0.014983928192376504,0.0003913226775274184,0.0015642817903685567,13113.0,636.3333333333334,19.0,14304.857142857143,739.8571428571429,17.857142857142858,806.7142857142857
314,314,2021-01-18,3470160.0,528329.0,7922.0,473173.0,12707.0,697.0,29.0,736.0,316,0.0548516565672464,0.0508186127270722,0.014994444749389112,0.00047935308653182887,0.0014783079510793731,12789.333333333334,614.6666666666666,24.333333333333332,14106.285714285714,718.1428571428571,18.857142857142858,780.8571428571429
315,315,2021-01-19,3485257.0,529031.0,7942.0,473855.0,15097.0,702.0,20.0,682.0,317,0.0464993044975823,0.05032000529824987,0.015012352773277936,0.0004827917743835636,0.0017563559563583296,13750.0,656.0,24.0,14211.142857142857,715.8571428571429,19.428571428571427,739.1428571428571
316,316,2021-01-20,3500667.0,529687.0,7950.0,474472.0,15410.0,656.0,8.0,617.0,318,0.042569759896171316,0.048317031466959606,0.015008863725181098,0.0004511558461476036,0.001792769774622896,14404.666666666666,685.0,19.0,14165.857142857143,682.4285714285714,18.571428571428573,707.1428571428571
317,317,2021-01-21,3515428.0,530271.0,7966.0,475074.0,14761.0,584.0,16.0,602.0,319,0.03956371519544746,0.0469758033322052,0.01502250735944451,0.00040163874108262274,0.0017172663623107442,15089.333333333334,647.3333333333334,14.666666666666666,13902.0,649.7142857142857,18.571428571428573,667.0
318,318,2021-01-22,3530274.0,530890.0,7981.0,475561.0,14846.0,619.0,15.0,487.0,320,0.04169473258790247,0.04497363668646887,0.015033246058505529,0.0004257095560447662,0.001727155098900163,15005.666666666666,619.6666666666666,13.0,14068.857142857143,629.2857142857143,18.857142857142858,634.0
319,319,2021-01-23,3541389.0,531326.0,8003.0,475899.0,11115.0,436.0,22.0,338.0,321,0.03922627080521817,0.04381755105271342,0.015062315791058597,0.00029985358067127315,0.001293097731663432,13574.0,546.3333333333334,17.666666666666668,13911.714285714286,609.0,19.0,591.8571428571429
320,320,2021-01-24,3555558.0,531799.0,8023.0,476413.0,14169.0,473.0,20.0,514.0,322,0.03338273696097113,0.042541168072934184,0.015086527052514202,0.0003252998707741105,0.001648394220417379,13376.666666666666,509.3333333333333,19.0,14015.0,595.2857142857143,18.571428571428573,568.0
321,321,2021-01-25,3570387.0,532401.0,8041.0,476979.0,14829.0,602.0,18.0,566.0,323,0.040596129206284984,0.0405046641642254,0.015103277416834303,0.00041401801734886794,0.0017251773515822794,13371.0,503.6666666666667,20.0,14318.142857142857,581.7142857142857,17.0,543.7142857142857
322,322,2021-01-26,3584788.0,532916.0,8055.0,477426.0,14401.0,515.0,14.0,447.0,324,0.03576140545795431,0.038970678587135696,0.015114952450292353,0.0003541848487286827,0.0016753846544026168,14466.333333333334,530.0,17.333333333333332,14218.714285714286,555.0,16.142857142857142,510.14285714285717
323,323,2021-01-27,3600508.0,533444.0,8072.0,477935.0,15932.0,528.0,17.0,509.0,325,0.033140848606577955,0.037623691260050926,0.015131860139021153,0.0003631254371431932,0.0018534982510896806,15054.0,548.3333333333334,16.333333333333332,14293.285714285714,536.7142857142857,17.428571428571427,494.7142857142857
324,324,2021-01-28,3615338.0,533953.0,8087.0,478546.0,14830.0,509.0,15.0,611.0,326,0.034322319622387056,0.036874920463899445,0.01514552778989911,0.00035005842330660097,0.0017252936896598018,15054.333333333334,517.3333333333334,15.333333333333334,14303.142857142857,526.0,17.285714285714285,496.0
325,325,2021-01-29,3627413.0,534407.0,8094.0,478960.0,12075.0,454.0,7.0,414.0,327,0.037598343685300205,0.036289722049241975,0.015145759692518997,0.00031223285693751836,0.001404782286085105,14279.0,497.0,13.0,13907.285714285714,502.42857142857144,16.142857142857142,485.57142857142856
326,326,2021-01-30,3639497.0,534770.0,8111.0,479297.0,12084.0,363.0,17.0,336.0,328,0.030039721946375372,0.03497735792655014,0.01516726817136339,0.0002496487380359453,0.0014058293287828082,12996.333333333334,442.0,13.0,14045.714285714286,492.0,15.428571428571429,485.2857142857143
327,327,2021-01-31,3651722.0,535139.0,8127.0,479744.0,12225.0,369.0,16.0,447.0,329,0.0301840490797546,0.034520402514947784,0.015186708500034571,0.00025377516345802704,0.0014222329977134915,12128.0,395.3333333333333,13.333333333333334,13768.0,477.14285714285717,14.857142857142858,475.7142857142857
328,328,2021-02-01,3664197.0,535582.0,8137.0,480216.0,12475.0,443.0,10.0,472.0,330,0.035511022044088174,0.033793958634633955,0.015192818279927257,0.00030466774366370186,0.0014513175170941355,12261.333333333334,391.6666666666667,14.333333333333334,13431.714285714286,454.42857142857144,13.714285714285714,462.2857142857143
329,329,2021-02-02,3678649.0,536107.0,8149.0,480728.0,14452.0,525.0,12.0,512.0,331,0.036327151951287016,0.03387477956225291,0.015200323815954651,0.00036106222443215227,0.0016813178963562682,13050.666666666666,445.6666666666667,12.666666666666666,13439.0,455.85714285714283,13.428571428571429,471.57142857142856
330,330,2021-02-03,3693634.0,536545.0,8162.0,481306.0,14985.0,438.0,13.0,578.0,332,0.02922922922922923,0.03331597679406024,0.015212144368133148,0.00030122905581196705,0.0017433260916758012,13970.666666666666,468.6666666666667,11.666666666666666,13303.714285714286,443.0,12.857142857142858,481.42857142857144
331,331,2021-02-04,3708907.0,537030.0,8175.0,481917.0,15273.0,485.0,13.0,611.0,333,0.03175538532050023,0.03294927189379069,0.015222613261828949,0.000333552721618274,0.001776831458002303,14903.333333333334,482.6666666666667,12.666666666666666,13367.0,439.57142857142856,12.571428571428571,481.42857142857144
332,332,2021-02-05,3724473.0,537465.0,8182.0,482424.0,15566.0,435.0,7.0,507.0,334,0.027945522292175253,0.03157029740905855,0.015223316867144837,0.00029916584310092615,0.0018109185147164178,15274.666666666666,452.6666666666667,11.0,13865.714285714286,436.85714285714283,12.571428571428571,494.7142857142857
333,333,2021-02-06,3736608.0,537770.0,8190.0,482841.0,12135.0,305.0,8.0,417.0,335,0.025133910177173466,0.030869467156315424,0.01522955910519367,0.0002097599589558218,0.0014117625707364596,14324.666666666666,408.3333333333333,9.333333333333334,13873.0,428.57142857142856,11.285714285714286,506.2857142857143
334,334,2021-02-07,3749012.0,538062.0,8205.0,483372.0,12404.0,292.0,15.0,417.0,336,0.023540793292486296,0.029920430615277094,0.015249172028502291,0.00020081937054131137,0.0014430575135900325,13368.333333333334,344.0,10.0,13898.57142857143,417.57142857142856,11.142857142857142,502.0
335,335,2021-02-08,3762774.0,538378.0,8221.0,483931.0,13762.0,316.0,16.0,559.0,337,0.0229617788112193,0.028127681582010115,0.015269940450761361,0.00021732507222963832,0.0016010446228656907,12767.0,304.3333333333333,13.0,14082.42857142857,399.42857142857144,12.0,514.4285714285714
336,336,2021-02-09,3777242.0,538765.0,8229.0,484573.0,14468.0,387.0,8.0,642.0,338,0.026748686756980923,0.026759329411394955,0.015273820682486798,0.00026615443972427224,0.0016831793055966293,13544.666666666666,331.6666666666667,13.0,14084.714285714286,379.7142857142857,11.428571428571429,533.0
337,337,2021-02-10,3792241.0,539153.0,8239.0,485290.0,14999.0,388.0,10.0,717.0,339,0.025868391226081738,0.0262792096966596,0.015281376529482355,0.0002668421772946192,0.0017449548247611172,14409.666666666666,363.6666666666667,11.333333333333334,14086.714285714286,372.57142857142856,11.0,552.8571428571429
338,338,2021-02-11,3808017.0,539571.0,8248.0,485971.0,15776.0,418.0,9.0,681.0,340,0.026495943204868155,0.025527860822997874,0.015286218125140158,0.0002874743044050279,0.0018353495109961588,15081.0,397.6666666666667,9.0,14158.57142857143,363.0,10.428571428571429,562.8571428571429
339,339,2021-02-12,3822435.0,539975.0,8253.0,486393.0,14328.0,404.0,5.0,422.0,341,0.028196538246789502,0.025563720245085627,0.015284040927820732,0.0002778459784201705,0.0016668919747434687,15034.333333333334,403.3333333333333,8.0,13981.714285714286,358.57142857142856,10.142857142857142,550.7142857142857
340,340,2021-02-13,3835216.0,540266.0,8266.0,486767.0,12871.0,291.0,13.0,374.0,342,0.02260896589231606,0.025203013918677426,0.015299870804381546,0.00020013163297096442,0.0014973873957930756,14325.0,371.0,9.0,14086.857142857143,356.57142857142856,10.857142857142858,544.5714285714286
341,341,2021-02-14,3848116.0,540592.0,8274.0,487229.0,12900.0,326.0,8.0,462.0,343,0.025271317829457365,0.025450231709673293,0.01530544292183384,0.0002242024479331079,0.0015007612000412303,13366.333333333334,340.3333333333333,8.666666666666666,14157.714285714286,361.42857142857144,9.857142857142858,551.0
342,342,2021-02-15,3862254.0,541038.0,8285.0,487870.0,14138.0,446.0,11.0,641.0,344,0.03154618757957278,0.026676575819438077,0.01531315730133558,0.0003067309563747427,0.0016447877400141793,13303.0,354.3333333333333,10.666666666666666,14211.42857142857,380.0,9.142857142857142,562.7142857142857
343,343,2021-02-16,3877042.0,541434.0,8298.0,488621.0,14788.0,396.0,13.0,751.0,345,0.026778469028942386,0.026680830429718284,0.015325967707975487,0.00027234407785739484,0.0017204074904038538,13942.0,389.3333333333333,10.666666666666666,14257.142857142857,381.2857142857143,9.857142857142858,578.2857142857143
344,344,2021-02-17,3893654.0,541877.0,8314.0,489254.0,16612.0,443.0,16.0,633.0,346,0.02666746929930171,0.02679498444017828,0.015342965285479916,0.00030466774366370186,0.0019326081438050323,15179.333333333334,428.3333333333333,13.333333333333334,14487.57142857143,389.14285714285717,10.714285714285714,566.2857142857143
345,345,2021-02-18,3908257.0,542268.0,8329.0,489932.0,14603.0,391.0,15.0,678.0,347,0.02677532013969732,0.02683489543086816,0.015359563905670259,0.0002689053900056601,0.001698884946062177,15334.333333333334,410.0,14.666666666666666,14320.0,385.2857142857143,11.571428571428571,565.8571428571429
346,346,2021-02-19,3922489.0,542674.0,8337.0,490468.0,14232.0,536.0,8.0,536.0,348,0.03766160764474424,0.02818704820200455,0.015362814507420662,0.0003686273377059688,0.0016557235193013014,15149.0,456.6666666666667,13.0,14306.285714285714,404.14285714285717,12.0,582.1428571428571
347,347,2021-02-20,3933637.0,543024.0,8342.0,490892.0,11148.0,350.0,5.0,424.0,349,0.03139576605669178,0.02944230536834394,0.015362120274610331,0.00024070814962143486,0.001296936888221677,13327.666666666666,425.6666666666667,9.333333333333334,14060.142857142857,412.57142857142856,10.857142857142858,589.2857142857143
348,348,2021-02-21,3947673.0,543351.0,8349.0,491367.0,14036.0,475.0,7.0,475.0,350,0.03384155029923055,0.030666624292597252,0.015365758045904029,0.00032667534591480446,0.0016329212561068764,13138.666666666666,453.6666666666667,6.666666666666667,14222.42857142857,433.85714285714283,10.714285714285714,591.1428571428571
349,349,2021-02-22,3958776.0,543717.0,8356.0,492059.0,11103.0,366.0,7.0,692.0,351,0.03296406376654958,0.03086917803359394,0.015368289018000173,0.0002517119507469862,0.0012917016747331612,12095.666666666666,397.0,6.333333333333333,13788.857142857143,422.42857142857144,10.142857142857142,598.4285714285714
350,350,2021-02-23,3971524.0,544116.0,8374.0,492887.0,12748.0,399.0,18.0,828.0,352,0.03129902729839975,0.031514972072087845,0.015390100640304641,0.00027440729056843574,0.0014830778122577987,12629.0,413.3333333333333,10.666666666666666,13497.42857142857,422.85714285714283,10.857142857142858,609.4285714285714
351,351,2021-02-24,3987676.0,544544.0,8379.0,493798.0,16152.0,428.0,5.0,911.0,353,0.026498266468548786,0.031490800239123144,0.015387186343068696,0.0002943516801084975,0.0018790926281446474,13334.333333333334,397.6666666666667,10.0,13431.714285714286,420.7142857142857,9.285714285714286,649.1428571428571
352,352,2021-02-25,4003236.0,544954.0,8384.0,494755.0,15560.0,410.0,5.0,957.0,354,0.02634961439588689,0.03142998513286451,0.015384784770824694,0.00028197240384225224,0.0018102204862512823,14820.0,412.3333333333333,9.333333333333334,13568.42857142857,423.42857142857144,7.857142857142857,689.0
353,353,2021-02-26,4018268.0,545424.0,8395.0,495498.0,15032.0,470.0,11.0,743.0,355,0.03126663118680149,0.030516417067444117,0.015391695268268356,0.00032323665806306966,0.0017487939813193621,15581.333333333334,436.0,7.0,13682.714285714286,414.0,8.285714285714286,718.5714285714286
354,354,2021-02-27,4030616.0,545831.0,8400.0,496107.0,12348.0,407.0,5.0,609.0,356,0.03296080336896663,0.030739993826340524,0.015389378763756548,0.0002799091911312114,0.0014365425812487684,14313.333333333334,429.0,7.0,13854.142857142857,422.14285714285717,8.285714285714286,745.0
355,355,2021-02-28,4044027.0,546216.0,8408.0,496924.0,13411.0,385.0,8.0,817.0,357,0.028707777197822682,0.030006597668996545,0.015393177790471169,0.00026477896458357834,0.0015602099576552666,13597.0,420.6666666666667,8.0,13764.857142857143,409.2857142857143,8.428571428571429,793.8571428571429
356,356,2021-03-01,4057597.0,546801.0,8416.0,497797.0,13570.0,585.0,8.0,873.0,358,0.043109801031687545,0.0314559887068734,0.015391339811009855,0.0004023264786529697,0.0015787077119813562,13109.666666666666,459.0,7.0,14117.285714285714,440.57142857142856,8.571428571428571,819.7142857142857
357,357,2021-03-02,4072922.0,547316.0,8423.0,498691.0,15523.0,515.0,7.0,894.0,359,0.03317657669264962,0.03172421004890909,0.015389646931571523,0.0003541848487286827,0.001805915977382947,14168.0,495.0,7.666666666666667,14513.714285714286,457.14285714285717,7.0,829.1428571428571
358,358,2021-03-03,4089336.0,547930.0,8428.0,499624.0,16458.0,614.0,5.0,936.0,360,0.037307084700449626,0.03326832693918064,0.015381526837369737,0.00042227086819303144,0.0019146920798665556,15183.666666666666,571.3333333333334,6.666666666666667,14557.42857142857,483.7142857142857,7.0,832.7142857142857
359,359,2021-03-04,4105321.0,548549.0,8435.0,500468.0,15985.0,619.0,7.0,841.0,361,0.03872380356584298,0.035036068249174365,0.015376930775555147,0.0004257095560447662,0.0018596641691983771,15988.666666666666,582.6666666666666,6.333333333333333,14618.142857142857,513.5714285714286,7.285714285714286,816.1428571428571
360,360,2021-03-05,4119031.0,549184.0,8441.0,501144.0,13710.0,635.0,6.0,676.0,362,0.04631655725747629,0.0371860576878422,0.015370076331429902,0.0004367133571703175,0.0015949950428345168,15384.333333333334,622.6666666666666,6.0,14429.285714285714,537.1428571428571,6.571428571428571,806.5714285714286
361,361,2021-03-06,4132113.0,549724.0,8451.0,501966.0,13082.0,540.0,10.0,822.0,363,0.04127809203485706,0.038374241782969394,0.015373169081211663,0.0003713782879873566,0.001521934730150339,14259.0,598.0,7.666666666666667,14534.142857142857,556.1428571428571,7.285714285714286,837.0
362,362,2021-03-07,4146205.0,550330.0,8462.0,503003.0,14092.0,606.0,11.0,1037.0,364,0.0430031223389157,0.04041643394598269,0.015376228808169645,0.0004167689676302558,0.0016394361884481407,13628.0,593.6666666666666,9.0,14631.42857142857,587.7142857142857,7.714285714285714,868.4285714285714
363,363,2021-03-08,4163163.0,551175.0,8476.0,504120.0,16958.0,845.0,14.0,1117.0,365,0.04982898926760231,0.041376317979684794,0.015378055971333968,0.0005811382469431784,0.0019728611186278435,14710.666666666666,663.6666666666666,11.666666666666666,15115.42857142857,624.8571428571429,8.571428571428571,903.2857142857143
364,364,2021-03-09,4180938.0,552087.0,8489.0,505349.0,17775.0,912.0,13.0,1229.0,366,0.05130801687763713,0.0439665237203973,0.015376199765616652,0.0006272166641564245,0.0020679093279637882,16275.0,787.6666666666666,12.666666666666666,15437.142857142857,681.5714285714286,9.428571428571429,951.1428571428571
365,365,2021-03-10,4197970.0,553105.0,8496.0,506613.0,17032.0,1018.0,7.0,1264.0,367,0.05976984499765148,0.04717548947714042,0.015360555409913127,0.0007001168466132019,0.0019814701363645142,17255.0,925.0,11.333333333333334,15519.142857142857,739.2857142857143,9.714285714285714,998.0
366,366,2021-03-11,4216028.0,554156.0,8502.0,507920.0,18058.0,1051.0,6.0,1307.0,368,0.05820135120168347,0.0499579962822605,0.015342250196695516,0.0007228121864346515,0.002100833003902677,17621.666666666668,993.6666666666666,8.666666666666666,15815.285714285714,801.0,9.571428571428571,1064.5714285714287
367,367,2021-03-12,4232139.0,555222.0,8515.0,509172.0,16111.0,1066.0,13.0,1252.0,369,0.06616597355843834,0.05279362718239793,0.015336207859198663,0.0007331282499898558,0.0018743227669662217,17067.0,1045.0,8.666666666666666,16158.285714285714,862.5714285714286,10.571428571428571,1146.857142857143
368,368,2021-03-13,4248345.0,556236.0,8527.0,510310.0,16206.0,1014.0,12.0,1138.0,370,0.0625694187338023,0.055835245282247245,0.015329824031526187,0.0006973658963318141,0.0018853748843308663,16791.666666666668,1043.6666666666667,10.333333333333334,16604.571428571428,930.2857142857143,10.857142857142858,1192.0
369,369,2021-03-14,4264551.0,557395.0,8545.0,511695.0,16206.0,1159.0,18.0,1385.0,371,0.07151672220165371,0.05990861669120982,0.015330241570161196,0.0007970878440321229,0.0018853748843308663,16174.333333333334,1079.6666666666667,14.333333333333334,16906.571428571428,1009.2857142857143,11.857142857142858,1241.7142857142858
370,370,2021-03-15,4283246.0,559168.0,8571.0,513127.0,18695.0,1773.0,26.0,1432.0,372,0.09483819202995453,0.06633850280011729,0.015328130365113884,0.0012193587122251543,0.002174940359284558,17035.666666666668,1315.3333333333333,18.666666666666668,17154.714285714286,1141.857142857143,13.571428571428571,1286.7142857142858
371,371,2021-03-16,4303994.0,560887.0,8597.0,514479.0,20748.0,1719.0,26.0,1352.0,373,0.08285135916714864,0.07084469455576178,0.015327508036378093,0.0011822208834264187,0.0024137824324384064,18549.666666666668,1550.3333333333333,23.333333333333332,17579.428571428572,1257.142857142857,15.428571428571429,1304.2857142857142
372,372,2021-03-17,4328269.0,562752.0,8608.0,515989.0,24275.0,1865.0,11.0,1510.0,374,0.07682801235839341,0.07328157560729634,0.015296258387353576,0.0012826305686970743,0.002824106831860532,21239.333333333332,1785.6666666666667,21.0,18614.14285714286,1378.142857142857,16.0,1339.4285714285713
373,373,2021-03-18,4349194.0,564939.0,8624.0,517523.0,20925.0,2187.0,16.0,1534.0,375,0.10451612903225807,0.07989797244023557,0.015265364933205178,0.0015040820663487944,0.0024343742721599027,21982.666666666668,1923.6666666666667,17.666666666666668,19023.714285714286,1540.4285714285713,17.428571428571427,1371.857142857143
374,374,2021-03-19,4368111.0,566838.0,8642.0,519141.0,18917.0,1899.0,18.0,1618.0,376,0.10038589628376593,0.08478653282956808,0.015245978568832717,0.0013060136460888707,0.00220076741249457,21372.333333333332,1983.6666666666667,15.0,19424.571428571428,1659.4285714285713,18.142857142857142,1424.142857142857
375,375,2021-03-20,4388011.0,568706.0,8668.0,520718.0,19900.0,1868.0,26.0,1577.0,377,0.09386934673366834,0.08925795111526323,0.01524161869225927,0.0012846937814081152,0.002315127742699262,19914.0,1984.6666666666667,20.0,19952.285714285714,1781.4285714285713,20.142857142857142,1486.857142857143
376,376,2021-03-21,4409119.0,570878.0,8690.0,522405.0,21108.0,2172.0,22.0,1687.0,378,0.10289937464468447,0.09374118717855333,0.01522216655747813,0.0014937660027935901,0.002455664140346534,19975.0,1979.6666666666667,22.0,20652.571428571428,1926.142857142857,20.714285714285715,1530.0
377,377,2021-03-22,4434230.0,573687.0,8720.0,524159.0,25111.0,2809.0,30.0,1754.0,379,0.11186332682887977,0.09617334929268552,0.015199926092102488,0.0019318548351046013,0.0029213654646694054,22039.666666666668,2283.0,26.0,21569.14285714286,2074.1428571428573,21.285714285714285,1576.0
378,378,2021-03-23,4460184.0,577241.0,8738.0,525994.0,25954.0,3554.0,18.0,1835.0,380,0.13693457655852662,0.10389952320573952,0.015137524881288751,0.0024442193250130842,0.0030194384640209373,24057.666666666668,2845.0,23.333333333333332,22312.85714285714,2336.285714285714,20.142857142857142,1645.0
379,379,2021-03-24,4487686.0,580808.0,8763.0,527909.0,27502.0,3567.0,25.0,1915.0,381,0.12969965820667587,0.11145261546977987,0.01508760209914464,0.0024531599134275947,0.003199529808025885,26189.0,3310.0,24.333333333333332,22773.85714285714,2579.4285714285716,22.142857142857142,1702.857142857143
380,380,2021-03-25,4514731.0,584395.0,8797.0,529894.0,27045.0,3587.0,34.0,1985.0,382,0.13263080051765577,0.11546899711055096,0.015053174650707142,0.002466914664834534,0.0031463633065980674,26833.666666666668,3569.3333333333335,25.666666666666668,23648.14285714286,2779.4285714285716,24.714285714285715,1767.2857142857142
381,381,2021-03-26,4542030.0,588132.0,8830.0,531951.0,27299.0,3737.0,33.0,2057.0,383,0.13689146122568593,0.12068407781653955,0.015013636394550884,0.0025700753003865774,0.003175913178288802,27282.0,3630.3333333333335,30.666666666666668,24845.571428571428,3042.0,26.857142857142858,1830.0
382,382,2021-03-27,4566694.0,591806.0,8869.0,533922.0,24664.0,3674.0,39.0,1971.0,384,0.1489620499513461,0.1285544639904935,0.01498632997975688,0.002526747833454719,0.002869362344016814,26336.0,3666.0,35.333333333333336,25526.14285714286,3300.0,28.714285714285715,1886.2857142857142
383,383,2021-03-28,4588830.0,595714.0,8904.0,535941.0,22136.0,3908.0,35.0,2019.0,385,0.17654499457896639,0.13907526683824806,0.01494676975864257,0.002687678424915907,0.002575259684039742,24699.666666666668,3773.0,35.666666666666664,25673.0,3548.0,30.571428571428573,1933.7142857142858
384,384,2021-03-29,4617025.0,600895.0,8949.0,538018.0,28195.0,5181.0,45.0,2077.0,386,0.1837559851037418,0.14934564659179977,0.014892784929147355,0.003563168351967583,0.00328015209574903,24998.333333333332,4254.333333333333,39.666666666666664,26113.571428571428,3886.8571428571427,32.714285714285715,1979.857142857143
385,385,2021-03-30,4643645.0,605937.0,8994.0,540180.0,26620.0,5042.0,45.0,2162.0,387,0.18940646130728775,0.15684163012733712,0.014843127255803822,0.0034675728296893558,0.003096919623650973,25650.333333333332,4710.333333333333,41.666666666666664,26208.714285714286,4099.428571428572,36.57142857142857,2026.5714285714287
386,386,2021-03-31,4670576.0,611295.0,9046.0,542399.0,26931.0,5358.0,52.0,2219.0,388,0.19895287958115182,0.16673494746654796,0.014798092573961835,0.0036848979019189943,0.003133100765760494,27248.666666666668,5193.666666666667,47.333333333333336,26127.14285714286,4355.285714285715,40.42857142857143,2070.0
387,387,2021-04-01,4698774.0,617764.0,9105.0,544938.0,28198.0,6469.0,59.0,2539.0,389,0.22941343357684943,0.1805610379035756,0.014738638055956644,0.004448974342574463,0.0032805011099815975,27249.666666666668,5623.0,52.0,26291.85714285714,4767.0,44.0,2149.1428571428573
388,388,2021-04-02,4728113.0,624594.0,9155.0,547411.0,29339.0,6830.0,50.0,2473.0,390,0.2327959371485054,0.19426167732112123,0.01465752152598328,0.004697247605469714,0.003413242856434857,28156.0,6219.0,53.666666666666664,26583.285714285714,5208.857142857143,46.42857142857143,2208.5714285714284
389,389,2021-04-03,4752661.0,630277.0,9213.0,549775.0,24548.0,5683.0,58.0,2364.0,391,0.2315056216392374,0.20605361613367718,0.014617382515941404,0.003908412612281755,0.002855867127024195,27361.666666666668,6327.333333333333,55.666666666666664,26566.714285714286,5495.857142857143,49.142857142857146,2264.714285714286
390,390,2021-04-04,4783385.0,637364.0,9266.0,552482.0,30724.0,7087.0,53.0,2707.0,392,0.23066657987241246,0.213785271175598,0.014538003401509968,0.004873996161048882,0.0035743710938036244,28203.666666666668,6533.333333333333,53.666666666666664,27793.571428571428,5950.0,51.714285714285715,2363.0
391,391,2021-04-05,4813624.0,644439.0,9318.0,555414.0,30239.0,7075.0,52.0,2932.0,393,0.23396937729422268,0.22095861291709526,0.014459087671602743,0.004865743310204719,0.0035179471262051752,28503.666666666668,6615.0,54.333333333333336,28085.571428571428,6220.571428571428,52.714285714285715,2485.1428571428573
392,392,2021-04-06,4847935.0,651652.0,9384.0,558383.0,34311.0,7213.0,66.0,2969.0,394,0.21022412637346624,0.22393256506940648,0.014400324099365919,0.0049606510949125986,0.003991675777877105,31758.0,7125.0,57.0,29184.285714285714,6530.714285714285,55.714285714285715,2600.4285714285716
393,393,2021-04-07,4882565.0,659278.0,9447.0,561639.0,34630.0,7626.0,63.0,3256.0,395,0.2202136875541438,0.22696982335126248,0.01432931176226114,0.005244686711465892,0.004028787624606806,33060.0,7304.666666666667,60.333333333333336,30284.14285714286,6854.714285714285,57.285714285714285,2748.5714285714284
394,394,2021-04-08,4915758.0,666132.0,9521.0,565030.0,33193.0,6854.0,74.0,3391.0,396,0.2064893200373573,0.2236949499884779,0.014292962956290945,0.004713753307158041,0.0038616098072068645,34044.666666666664,7231.0,67.66666666666667,30997.714285714286,6909.714285714285,59.42857142857143,2870.285714285714
395,395,2021-04-09,4947412.0,673594.0,9584.0,568541.0,31654.0,7462.0,63.0,3511.0,397,0.23573639982308714,0.2241150160848467,0.01422815523891246,0.005131897749928991,0.0036825655058996204,33159.0,7314.0,66.66666666666667,31328.428571428572,7000.0,61.285714285714285,3018.5714285714284
396,396,2021-04-10,4973489.0,678937.0,9661.0,572378.0,26077.0,5343.0,77.0,3837.0,398,0.2048932009050121,0.22031324169424307,0.014229597149661898,0.00367458183836379,0.003033748047556214,30308.0,6553.0,71.33333333333333,31546.85714285714,6951.428571428572,64.0,3229.0
397,397,2021-04-11,5002865.0,684756.0,9739.0,576590.0,29376.0,5819.0,78.0,4212.0,399,0.19808687363834424,0.21565899794651908,0.014222584395025382,0.004001944921848941,0.003417547365303192,29035.666666666668,6208.0,72.66666666666667,31354.285714285714,6770.285714285715,67.57142857142857,3444.0
